"LARENSIS","","","eius bibliotheca","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.3b","","range end"
"LARENSIS","","","utriusque linguae peritus indeque Ἀστεροπαῖος vocatus","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.2c","",""
"LARENSIS","","","Homeri carminum diligentissimus","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","14","14.620b","",""
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","2","2.50f","",""
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","2","2.51a","",""
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","4","4.160b","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","4","4.160d","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","5","5.221f","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","5","5.222b","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","6","6.272d","","range start"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","6","6.275b","","range end"
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","9","9.372d","",""
"LARENSIS","","","","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","loquitur","9","9.381f","","range start"
